Germany,Spain,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
-0.5787359118285802,-0.5738091541336481,-0.16067301066086312,0.912419149523028,-0.5646648934149692,-1.387537586562431,-1.2258476714090163,2.5270566192762067,-1.5477679860172207,-1.030670113400118,1.355943679932209
-0.5787359118285802,-0.5738091541336481,-1.195350581760128,0.912419149523028,-0.08789693990845981,1.0329077647974714,0.15219632171958433,-0.911583494040172,0.6460916681531842,-1.030670113400118,-1.5798235828759366
-0.5787359118285802,-0.5738091541336481,-0.222753664926819,-1.0959875190286514,-0.18325053060976168,1.7244635794717293,0.3695909107393078,2.5270566192762067,-1.5477679860172207,0.970242550937133,-1.3033628152726404
-0.5787359118285802,-0.5738091541336481,-0.3262214220367455,-1.0959875190286514,-0.08789693990845981,-0.6959817718881732,-1.2258476714090163,0.8077365626180174,-1.5477679860172207,0.970242550937133,0.28478158042988133
-0.5787359118285802,1.7427397119690895,-0.15032623494987046,-1.0959875190286514,-0.5646648934149692,-1.73331549389956,-1.2258476714090163,-0.911583494040172,0.6460916681531842,-1.030670113400118,-0.13585626145755722
1.7279038324064944,-0.5738091541336481,-0.7918263290314146,0.912419149523028,1.43776051131237,-1.387537586562431,0.3732490983292507,-0.911583494040172,-1.5477679860172207,-1.030670113400118,-1.6553307975689122
-0.5787359118285802,-0.5738091541336481,-1.4333264231129588,0.912419149523028,1.1516997392084645,0.34135195012321357,1.0973348029092678,-0.911583494040172,0.6460916681531842,0.970242550937133,1.1293274396891078
-0.5787359118285802,-0.5738091541336481,-0.16067301066086312,-1.0959875190286514,-0.5646648934149692,-0.004425957213915377,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,0.3975033434455497
-0.5787359118285802,-0.5738091541336481,0.035915727847997195,0.912419149523028,-0.9460792562201766,0.6871298574603425,-1.2258476714090163,0.8077365626180174,0.6460916681531842,0.970242550937133,0.853694040742332
1.7279038324064944,-0.5738091541336481,0.10834315782494573,0.912419149523028,-0.18325053060976168,0.6871298574603425,0.5356607672621835,0.8077365626180174,0.6460916681531842,-1.030670113400118,0.259920873812501
-0.5787359118285802,1.7427397119690895,0.7084561490625193,0.912419149523028,1.0563461485071626,-1.041759679225302,-1.2258476714090163,0.8077365626180174,-1.5477679860172207,-1.030670113400118,-1.5531526812786525
1.7279038324064944,-0.5738091541336481,1.6086256359188797,0.912419149523028,-0.27860412131106355,1.0329077647974714,1.4664368754180204,0.8077365626180174,0.6460916681531842,0.970242550937133,0.11518543871371234
-0.5787359118285802,1.7427397119690895,-1.0091086189622602,-1.0959875190286514,0.8656389671045588,-0.6959817718881732,-1.2258476714090163,-0.911583494040172,-1.5477679860172207,0.970242550937133,-1.2060887449788509
-0.5787359118285802,-0.5738091541336481,0.3980528777327399,0.912419149523028,-1.6135543911292896,-0.3502038645510443,0.9609591722670786,-0.911583494040172,0.6460916681531842,-1.030670113400118,-0.8365846509685149
-0.5787359118285802,1.7427397119690895,-0.9470279646963043,0.912419149523028,2.6773571904292943,1.3786856721346004,0.7922754545654788,-0.911583494040172,0.6460916681531842,-1.030670113400118,1.3184463864570357
-0.5787359118285802,-0.5738091541336481,1.4016901216990267,0.912419149523028,-0.18325053060976168,0.6871298574603425,1.4329891006498654,0.8077365626180174,0.6460916681531842,0.970242550937133,-0.57579432918693
-0.5787359118285802,-0.5738091541336481,-0.9780682918292823,-1.0959875190286514,0.6749317857019551,1.7244635794717293,-1.2258476714090163,0.8077365626180174,-1.5477679860172207,-1.030670113400118,0.1581355750495809
-0.5787359118285802,-0.5738091541336481,-0.4089956277246867,-1.0959875190286514,2.105235646221483,-0.6959817718881732,0.8830568454721961,4.246376675934397,-1.5477679860172207,0.970242550937133,-0.5886526258045099
-0.5787359118285802,-0.5738091541336481,0.21181091493487222,-1.0959875190286514,-0.08789693990845981,0.34135195012321357,0.8918097304163167,-0.911583494040172,-1.5477679860172207,0.970242550937133,-0.4177062281787392
-0.5787359118285802,-0.5738091541336481,-0.4193424034356793,0.912419149523028,-0.27860412131106355,-0.3502038645510443,0.8487061033926836,0.8077365626180174,0.6460916681531842,-1.030670113400118,0.0443090888151488
1.7279038324064944,-0.5738091541336481,0.7601900276174826,-1.0959875190286514,0.8656389671045588,0.34135195012321357,0.544558857812284,0.8077365626180174,0.6460916681531842,0.970242550937133,-0.33974855549759775
-0.5787359118285802,1.7427397119690895,1.567238533074909,0.912419149523028,0.19816383219544578,0.34135195012321357,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,-0.9175860943440117
1.7279038324064944,-0.5738091541336481,0.046262503558989844,0.912419149523028,-0.4693113027136673,0.6871298574603425,0.6658055388053932,-0.911583494040172,0.6460916681531842,-1.030670113400118,-0.8496947403172093
-0.5787359118285802,1.7427397119690895,1.4637707759649825,0.912419149523028,0.770285376403257,-1.73331549389956,-1.2258476714090163,-0.911583494040172,0.6460916681531842,0.970242550937133,-1.643823278530957
1.7279038324064944,-0.5738091541336481,0.7188029247735119,0.912419149523028,0.6749317857019551,-0.6959817718881732,0.3294646397226131,-0.911583494040172,0.6460916681531842,0.970242550937133,0.5812494367563138
-0.5787359118285802,1.7427397119690895,1.3706497945660487,-1.0959875190286514,-0.18325053060976168,-1.387537586562431,0.9648923850445065,-0.911583494040172,0.6460916681531842,-1.030670113400118,1.700651406628005
-0.5787359118285802,1.7427397119690895,0.4704803077096884,-1.0959875190286514,0.3888710135980495,-0.3502038645510443,-1.2258476714090163,0.8077365626180174,0.6460916681531842,0.970242550937133,-0.5857288392154507
-0.5787359118285802,-0.5738091541336481,0.10834315782494573,0.912419149523028,-1.2321400283240822,1.0329077647974714,-1.2258476714090163,0.8077365626180174,-1.5477679860172207,-1.030670113400118,1.6830053964290896
1.7279038324064944,-0.5738091541336481,0.8326174575944311,-1.0959875190286514,-1.7089079818305914,1.0329077647974714,0.8947321134399758,-0.911583494040172,0.6460916681531842,-1.030670113400118,0.11430172969470453
-0.5787359118285802,-0.5738091541336481,0.17042381209090163,0.912419149523028,-0.7553720748175728,-1.387537586562431,0.6856525487511977,-0.911583494040172,0.6460916681531842,0.970242550937133,-1.2490973083572983
-0.5787359118285802,-0.5738091541336481,0.11868993353593837,-1.0959875190286514,-1.6135543911292896,-1.041759679225302,0.7993789897401316,0.8077365626180174,0.6460916681531842,0.970242550937133,-0.04707967416885644
-0.5787359118285802,-0.5738091541336481,0.8843513361493943,0.912419149523028,1.43776051131237,0.6871298574603425,0.5648527035522074,0.8077365626180174,-1.5477679860172207,0.970242550937133,-0.26378679232455804
-0.5787359118285802,-0.5738091541336481,0.5739480648196149,0.912419149523028,-0.08789693990845981,-1.387537586562431,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,0.38758865687790384
1.7279038324064944,-0.5738091541336481,-0.07789880497292193,0.912419149523028,0.19816383219544578,-1.041759679225302,0.8230822823409906,-0.911583494040172,0.6460916681531842,-1.030670113400118,1.2567582106740485
-0.5787359118285802,-0.5738091541336481,-0.08824558068391458,-1.0959875190286514,0.1028102414941439,0.6871298574603425,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,1.4584694023478126
-0.5787359118285802,-0.5738091541336481,0.7808835790394678,0.912419149523028,-0.4693113027136673,-0.6959817718881732,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,1.672790923488211
-0.5787359118285802,-0.5738091541336481,0.6049883919525928,0.912419149523028,-0.27860412131106355,-1.73331549389956,-1.2258476714090163,0.8077365626180174,0.6460916681531842,-1.030670113400118,-0.9264593536556878
-0.5787359118285802,1.7427397119690895,0.9671255418373355,-1.0959875190286514,-0.8507256655188747,-1.387537586562431,0.7621113138539611,-0.911583494040172,0.6460916681531842,0.970242550937133,0.7324368866999018
-0.5787359118285802,1.7427397119690895,-0.5538504876785837,0.912419149523028,-0.3739577120123654,-1.73331549389956,0.8177848420601413,-0.911583494040172,0.6460916681531842,0.970242550937133,0.961022257389923
1.7279038324064944,-0.5738091541336481,0.5015206348426664,-1.0959875190286514,-0.7553720748175728,1.7244635794717293,0.7909694054671021,0.8077365626180174,0.6460916681531842,-1.030670113400118,1.5528798519951985
